address,campus_name,category,district,location,name,slno,th_campus,type,university
"Little Flower Medical Research Centre (LFMRC), Angamaly 683572, Ernakulam","Little Flower Medical Research Centre (LFMRC), Angamaly",Allied Medical Sciences,Ernakulam,https://www.google.com/maps/search/?api=1&query=Little%20Flower%20Medical%20Research%20Centre%20%28LFMRC%29%2C%20Angamaly%20683572%2C%20Ernakulam,,1008,False,Unaided,Kerala University of Health Sciences
"ACE College of Engineering, Karinkadamugal, Thiruvallam PO, Thiruvananthapuram 695027","ACE College of Engineering, Karinkadamugal",Engineering/Technical College,Thiruvananthapuram,https://www.google.com/maps/search/?api=1&query=ACE%20College%20of%20Engineering%2C%20Karinkadamugal%2C%20Thiruvallam%20PO%2C%20Thiruvananthapuram%20695027,,1009,False,Unaided,APJ Abdul Kalam Technological University
"MCT Teacher Training Institute, Melmuri, Malappuram 676517",MCT Teacher Training Institute,Training College,Malappuram,https://www.google.com/maps/search/?api=1&query=MCT%20Teacher%20Training%20Institute%2C%20Melmuri%2C%20Malappuram%20676517,,1010,False,Unaided,Calicut University
"Government Medical College, Painavu, Idukki","Government Medical College, Idukki",Medical College,Idukki,https://maps.app.goo.gl/DCUwgmqu8LjaFdG4A,,1011,False,Aided,Kerala University of Health Sciences
"AIM College of Law, Poyya PO, Thrissur 680733","AIM College of Law, Thrissur",Law College,Thrissur,https://www.google.com/maps/search/?api=1&query=AIM%20College%20of%20Law%2C%20Poyya%20PO%2C%20Thrissur%20680733,,1012,False,Unaided,Calicut University
"Al-Azhar Law College, Perumpillichira PO, Thodupuzha, Idukki 685605","Al-Azhar Law College, Thodupuzha",Law College,Idukki,https://www.google.com/maps/search/?api=1&query=Al-Azhar%20Law%20College%2C%20Perumpillichira%20PO%2C%20Thodupuzha%2C%20Idukki%20685605,,1013,False,Unaided,Mahatma Gandhi University
"Bharata Mata School of Legal Studies (BSOLS), Aluva East, Chunangamvely, Ernakulam 683112","Bharata Mata School of Legal Studies (BSOLS), Aluva East",Law College,Ernakulam,https://www.google.com/maps/search/?api=1&query=Bharata%20Mata%20School%20of%20Legal%20Studies%20%28BSOLS%29%2C%20Aluva%20East%2C%20Chunangamvely%2C%20Ernakulam%20683112,,1014,False,Unaided,Mahatma Gandhi University
"Bhavan's NA Palkhivala Academy For Advanced Legal Studies and Research, Ramanattukara PO, Kozhikode 673633","Bhavan's NA Palkhivala Academy For Advanced Legal Studies and Research, Ramanattukara",Law College,Kozhikode,https://www.google.com/maps/search/?api=1&query=Bhavan%27s%20NA%20Palkhivala%20Academy%20For%20Advanced%20Legal%20Studies%20and%20Research%2C%20Ramanattukara%20PO%2C%20Kozhikode%20673633,,1015,False,Unaided,Calicut University
"The Co-operative School of Law, Mutharamkunnu, Vengallore PO, Thodupuzha, Idukki","The Co-operative School of Law, Thodupuzha",Law College,Idukki,https://www.google.com/maps/search/?api=1&query=The%20Co-operative%20School%20of%20Law%2C%20Mutharamkunnu%2C%20Vengallore%20PO%2C%20Thodupuzha%2C%20Idukki,,1016,False,Unaided,Mahatma Gandhi University
"CSI College for Legal Studies, Kanakkary, Kottayam 686632","CSI College for Legal Studies, Kottayam",Law College,Kottayam,https://www.google.com/maps/search/?api=1&query=CSI%20College%20for%20Legal%20Studies%2C%20Kanakkary%2C%20Kottayam%20686632,,1017,False,Unaided,Mahatma Gandhi University
"CSI Institute of Legal Studies, Cheruvarakonam, Parassala PO, Thiruvananthapuram","CSI Institute of Legal Studies, Thiruvananthapuram",Law College,Thiruvananthapuram,https://www.google.com/maps/search/?api=1&query=CSI%20Institute%20of%20Legal%20Studies%2C%20Cheruvarakonam%2C%20Parassala%20PO%2C%20Thiruvananthapuram,,1018,False,Unaided,Kerala University
"Kerala Law Academy Law College, Peroorkada PO, Thiruvananthapuram 695005","Kerala Law Academy Law College, Thiruvananthapuram",Law College,Thiruvananthapuram,https://www.google.com/maps/search/?api=1&query=Kerala%20Law%20Academy%20Law%20College%2C%20Peroorkada%20PO%2C%20Thiruvananthapuram%20695005,,1019,False,Unaided,Kerala University
"KMCT Law College, Mampara, Pazhur PO, Kuttipuram, Malappuram 679571","KMCT Law College, Malappuram",Law College,Malappuram,https://www.google.com/maps/search/?api=1&query=KMCT%20Law%20College%2C%20Mampara%2C%20Pazhur%20PO%2C%20Kuttipuram%2C%20Malappuram%20679571,,1020,False,Unaided,Calicut University
"Mar Gregorios College of Law, Mar Ivanios Vidya Nagar, Nalanchira, Thiruvananthapuram 695015","Mar Gregorios College of Law, Thiruvananthapuram",Law College,Thiruvananthapuram,https://www.google.com/maps/search/?api=1&query=Mar%20Gregorios%20College%20of%20Law%2C%20Mar%20Ivanios%20Vidya%20Nagar%2C%20Nalanchira%2C%20Thiruvananthapuram%20695015,,1021,False,Unaided,Kerala University
"Markaz Law College, Karanthur, Kunnamangalam PO, Kozhikkode 673571","Markaz Law College, Kunnamangalam",Law College,Kozhikode,https://www.google.com/maps/search/?api=1&query=Markaz%20Law%20College%2C%20Karanthur%2C%20Kunnamangalam%20PO%2C%20Kozhikkode%20673571,,1022,False,Unaided,Calicut University
"Mount Zion Law College, KK Nair Road, Konni, Pathanamthitta 689645","Mount Zion Law College, Konni",Law College,Pathanamthitta, https://maps.app.goo.gl/fMGjK8utaDRZVNzKA,,1023,False,Unaided,Mahatma Gandhi University
"NSS Law College, Kottiyam PO, Kollam 691571","NSS Law College, Kollam",Law College,Kollam,https://www.google.com/maps/search/?api=1&query=NSS%20Law%20College%2C%20Kottiyam%20PO%2C%20Kollam%20691571,,1024,False,Unaided,Kerala University
"Sree Narayana Guru College of Legal Studies, NSS College Campus, Kollam 691001","Sree Narayana Guru College of Legal Studies, Kollam",Law College,Kollam,https://maps.app.goo.gl/X3LQUuM2zuMB4NUs8,,1025,False,Unaided,Kerala University
"Sree Narayana Law College, Puthenkavu, Poothotta PO, Ernakulam 682307","Sree Narayana Law College, Ernakulam",Law College,Ernakulam,https://www.google.com/maps/search/?api=1&query=Sree%20Narayana%20Law%20College%2C%20Puthenkavu%2C%20Poothotta%20PO%2C%20Ernakulam%20682307,,1026,False,Unaided,Mahatma Gandhi University
"KMCT College of Engineering, Kalanthode, NIT Campus PO, Kozhikkode 673601","KMCT College of Engineering, Kalanthode",Engineering/Technical College,Kozhikode,https://maps.app.goo.gl/DY4NrgVoBZkn8TB97,,1027,True,Unaided,APJ Abdul Kalam Technological University
"KMM College of Management & Technology, Edapally Toll Gate, Thrikkakara, Cochin 682 021","KMM College of Management & Technology, Cochin",Engineering/Technical College,Ernakulam,https://maps.app.goo.gl/EreXY8WWBqieRzyx6,,1028,False,Unaided,Mahatma Gandhi University
"National Institute of Electronics and Information Technology (NIELIT), Post Box No. 5, P. O. NIT Campus, Calicut 673601","National Institute of Electronics and Information Technology (NIELIT), Calicut",Engineering/Technical College,Kozhikode,https://maps.app.goo.gl/R6FyY1kX4YvQED5r5,,1029,False,Unaided,APJ Abdul Kalam Technological University
"College of Veterinary and Animal Sciences, Pookode, Lakkidi PO, Wayanad 673576","College of Veterinary and Animal Sciences, Pookode",Veterinary College,Wayanad,https://www.google.com/maps/search/?api=1&query=College%20of%20Veterinary%20and%20Animal%20Sciences%2C%20Pookode%2C%20Lakkidi%20PO%2C%20Wayanad%20673576,,1030,False,Aided,Kerala Veterinary and Animal Sciences University
"College of Agriculture, Padannakad PO, Kasargod 671314","College of Agriculture, Padannakad",Agriculture College,Kasaragod,https://www.google.com/maps/search/?api=1&query=College%20of%20Agriculture%2C%20Padannakad%20PO%2C%20Kasargod%20671314,,1031,False,Aided,Kerala Agricultural University
"College of Agriculture, Vellayani PO, Thiruvananthapuram 695522","College of Agriculture, Vellayani",Agriculture College,Thiruvananthapuram,https://www.google.com/maps/search/?api=1&query=College%20of%20Agriculture%2C%20Vellayani%20PO%2C%20Thiruvananthapuram%20695522,,1032,False,Aided,Kerala Agricultural University
"College of Horticulture, Kerala Agricultural University, Vellanikkara, KAU PO, Thrissur 680656","College of Horticulture, Vellanikkara",Agriculture College,Thrissur,https://www.google.com/maps/search/?api=1&query=College%20of%20Horticulture%2C%20Kerala%20Agricultural%20University%2C%20Vellanikkara%2C%20KAU%20PO%2C%20Thrissur%20680656,,1033,False,Aided,Kerala Agricultural University
"College of Forestry, Vellanikkara, KAU PO, Thrissur 680656","College of Forestry, Vellanikkara",Forestry College,Thrissur,https://www.google.com/maps/search/?api=1&query=College%20of%20Forestry%2C%20Vellanikkara%2C%20KAU%20PO%2C%20Thrissur%20680656,,1034,False,Aided,Kerala Agricultural University
"Kerala University of Fisheries and Ocean Studies, Panangad PO, Kochi 682506, Ernakulam","Kerala University of Fisheries and Ocean Studies, Kochi",Fisheries College,Ernakulam,https://www.google.com/maps/search/?api=1&query=Kerala%20University%20of%20Fisheries%20and%20Ocean%20Studies%2C%20Panangad%20PO%2C%20Kochi%20682506%2C%20Ernakulam,,1035,False,Aided,Kerala University of Fisheries and Ocean Studies
"Al Salama Institute of Architecture, Perinthalmanna, Malappuram 679338","Al Salama Institute of Architecture, Perinthalmanna",Engineering/Technical College,Malappuram,https://www.google.com/maps/search/?api=1&query=Al%20Salama%20Institute%20of%20Architecture%2C%20Perinthalmanna%2C%20Malappuram%20679338,,1036,False,Unaided,Calicut University
"Asian School of Architecture and Design Innovations, Silversand Island, Vyttila, Kochi, Ernakulam 682019","Asian School of Architecture and Design Innovations, Kochi",Engineering/Technical College,Ernakulam,https://www.google.com/maps/search/?api=1&query=Asian%20School%20of%20Architecture%20and%20Design%20Innovations%2C%20Silversand%20Island%2C%20Vyttila%2C%20Kochi%2C%20Ernakulam%20682019,,1037,False,Unaided,Mahatma Gandhi University
"College of Architecture, Thinavila, Mulayara PO, Thiruvananthapuram 695543","College of Architecture, Thiruvananthapuram",Engineering/Technical College,Thiruvananthapuram,https://maps.app.goo.gl/bddXTqDFC1xo9sYDA,,1038,False,Unaided,APJ Abdul Kalam Technological University
"Devaki Amma's Guruvayurappan College of Architecture, Pulliparamba PO, Chelembra, Malappuram","Devaki Amma's Guruvayurappan College of Architecture, Chelembra",Engineering/Technical College,Malappuram,https://www.google.com/maps/search/?api=1&query=Devaki%20Amma%27s%20Guruvayurappan%20College%20of%20Architecture%2C%20Pulliparamba%20PO%2C%20Chelembra%2C%20Malappuram,,1039,False,Unaided,Calicut University
"Eranad Knowledge City, Cherukulam, Elankur PO, Manjeri, Malappuram 676122","Eranad Knowledge City, Manjeri",Engineering/Technical College,Malappuram,https://www.google.com/maps/search/?api=1&query=Eranad%20Knowledge%20City%2C%20Cherukulam%2C%20Elankur%20PO%2C%20Manjeri%2C%20Malappuram%20676122,,1040,False,Unaided,Calicut University
"Eranad Knowledge City Technical Campus, Cherukulam, Manjeri, Malappuram 676122","Eranad Knowledge City Technical Campus, Manjeri",Engineering/Technical College,Malappuram,https://maps.app.goo.gl/sbzLRoBzyzVob9jH9,,1041,False,Unaided,APJ Abdul Kalam Technological University
"Eranad Knowledge City College of Commerce and Science, Cherukulam, Elankur PO, Manjeri, Malappuram 676122","Eranad Knowledge City College of Commerce and Science, Manjeri",Engineering/Technical College,Malappuram,https://www.google.com/maps/search/?api=1&query=Eranad%20Knowledge%20City%20College%20of%20Commerce%20and%20Science%2C%20Cherukulam%2C%20Elankur%20PO%2C%20Manjeri%2C%20Malappuram%20676122,,1042,False,Unaided,Calicut University
"Global Institute of Architecture, Peradikkunnu, Nagarippuram, Pathiripala, Palakkad 678642","Global Institute of Architecture, Palakkad",Engineering/Technical College,Palakkad,https://maps.app.goo.gl/PLnQAR7CYCtBNQyU8,,1043,False,Unaided,Calicut University
"IES College of Architecture, Chittilappilly PO, Thrissur 680551","IES College of Architecture, Chittilappilly",Engineering/Technical College,Thrissur,https://www.google.com/maps/search/?api=1&query=IES%20College%20of%20Architecture%2C%20Chittilappilly%20PO%2C%20Thrissur%20680551,,1044,False,Unaided,Calicut University
"KMCT College of Architecture, Kallanthode, Poolakkode, NIT Campus PO, Kozhikode 673601","KMCT College of Architecture, Kallanthode",Engineering/Technical College,Kozhikode,https://maps.app.goo.gl/fkEhs91FbW254oof7,,1045,False,Unaided,Calicut University
"KMCT College of Architecture, Mukkom, Manassery Po, Kozhikode 673602","KMCT College of Architecture, Mukkom",Engineering/Technical College,Kozhikode,https://www.google.com/maps/search/?api=1&query=KMCT%20College%20of%20Architecture%2C%20Mukkom%2C%20Manassery%20Po%2C%20Kozhikode%20673602,,1046,False,Unaided,Calicut University
"KMEA College of Architecture, Kuzhivelipady, Edathala PO, Aluva, Ernakulam 683561","KMEA College of Architecture, Ernakulam",Engineering/Technical College,Ernakulam,https://www.google.com/maps/search/?api=1&query=KMEA%20College%20of%20Architecture%2C%20Kuzhivelipady%2C%20Edathala%20PO%2C%20Aluva%2C%20Ernakulam%20683561,,1047,False,Unaided,Mahatma Gandhi University
"Mangalam School of Architecture and Planning, Parampuzha, Perumbaikkad PO, Kottayam 686028","Mangalam School of Architecture and Planning, Perumbaikkad",Engineering/Technical College,Kottayam,https://www.google.com/maps/search/?api=1&query=Mangalam%20School%20of%20Architecture%20and%20Planning%2C%20Parampuzha%2C%20Perumbaikkad%20PO%2C%20Kottayam%20686028,,1048,False,Unaided,Mahatma Gandhi University
"Marian College of Architecture and Planning, Menamkulam, Kazhakuttom PO, Thiruvananthapuram - 695582","Marian College of Architecture and Planning, Kazhakuttom",Engineering/Technical College,Thiruvananthapuram,https://www.google.com/maps/search/?api=1&query=Marian%20College%20of%20Architecture%20and%20Planning%2C%20Menamkulam%2C%20Kazhakuttom%20PO%2C%20Thiruvananthapuram%20-%20695582,,1049,False,Unaided,Cochin University of Science and Technology
"MES College of Architecture, Nedumalakkunu, Kizhakkum muri PO, Kakkodi (Via), Kozhikode 673611",MES College of Architecture,Engineering/Technical College,Kozhikode,https://maps.app.goo.gl/cfFAwWgFS6C1Y7ec7,,1050,False,Unaided,Calicut University
"Nizar Rahim and Mark School of Architecture (NRMSA), Nizar Estates, Madannada, Kollam 691016","Nizar Rahim and Mark School of Architecture (NRMSA), Kollam",Engineering/Technical College,Kollam,https://www.google.com/maps/search/?api=1&query=Nizar%20Rahim%20and%20Mark%20School%20of%20Architecture%20%28NRMSA%29%2C%20Nizar%20Estates%2C%20Madannada%2C%20Kollam%20691016,,1051,False,Unaided,Cochin University of Science and Technology
"School of Architecture Mookambika Technical Campus, Muvattupuzha, Ernakulam 686667","School of Architecture Mookambika Technical Campus, Muvattupuzha",Engineering/Technical College,Ernakulam,https://maps.app.goo.gl/J7HgLanVGdyHbK8u6,,1052,False,Unaided,Mahatma Gandhi University
"Sneha college of Architecture, Attayampathy, Near Kollengode, Govindapuram PO, Palakkad 678507","Sneha college of Architecture, Govindapuram",Engineering/Technical College,Palakkad,https://www.google.com/maps/search/?api=1&query=Sneha%20college%20of%20Architecture%2C%20Attayampathy%2C%20Near%20Kollengode%2C%20Govindapuram%20PO%2C%20Palakkad%20678507,,1053,False,Unaided,Calicut University
"TKM School of Architecture, Musaliar Hills, Karuvelil PO, Kollam 691505","TKM School of Architecture, Kollam",Engineering/Technical College,Kollam,https://www.google.com/maps/search/?api=1&query=TKM%20School%20of%20Architecture%2C%20Musaliar%20Hills%2C%20Karuvelil%20PO%2C%20Kollam%20691505,,1054,False,Unaided,Cochin University of Science and Technology
"Vedavyasa College of Architecture, Karadparamba PO, Malappuram 673632","Vedavyasa College of Architecture, Malappuram",Engineering/Technical College,Malappuram,https://www.google.com/maps/search/?api=1&query=Vedavyasa%20College%20of%20Architecture%2C%20Karadparamba%20PO%2C%20Malappuram%20673632,,1055,False,Unaided,Calicut University
"College of Dairy Science and Technology, PB No. 20, Mannuthy, Thrissur 680 651","College of Dairy Science and Technology, Mannuthy",Engineering/Technical College,Thrissur,https://maps.app.goo.gl/KwGHJxBRx64h8AaK9,,1056,False,Aided,Kerala Veterinary and Animal Sciences University
"Kelappaji College of Agricultural Engineering & Technology, KAU, Tavanur PO, Malappuram 679573","Kelappaji College of Agricultural Engineering & Technology, Tavanur",Engineering/Technical College,Malappuram,https://www.google.com/maps/search/?api=1&query=Kelappaji%20College%20of%20Agricultural%20Engineering%20%26%20Technology%2C%20KAU%2C%20Tavanur%20PO%2C%20Malappuram%20679573,,1057,False,Aided,Kerala Agricultural University
"College of Engineering Aranmula, Aranmula PO, Pathanamthitta 689533","College of Engineering Aranmula, Pathanamthitta",Engineering/Technical College,Pathanamthitta,https://www.google.com/maps/search/?api=1&query=College%20of%20Engineering%20Aranmula%2C%20Aranmula%20PO%2C%20Pathanamthitta%20689533,,1058,True,Unaided,APJ Abdul Kalam Technological University
"College of Engineering Pathanapuram, Kollam","College of Engineering Pathanapuram, Kollam",Engineering/Technical College,Kollam,https://www.google.com/maps/search/?api=1&query=College%20of%20Engineering%20Pathanapuram%2C%20Kollam,,1059,False,,APJ Abdul Kalam Technological University
"Institute of Engineering and Technology, Calicut University, Thenhipalam, Malappuram 673636","Institute of Engineering and Technology, Thenhipalam",Engineering/Technical College,Malappuram,https://www.google.com/maps/search/?api=1&query=Institute%20of%20Engineering%20and%20Technology%2C%20Calicut%20University%2C%20Thenhipalam%2C%20Malappuram%20673636,,1060,True,Aided,Calicut University
"Ahalia School of Engineering & Technology, Kozhippara PO, Pudussery, Palakkad","Ahalia School of Engineering & Technology, Palakkad",Engineering/Technical College,Palakkad,https://www.google.com/maps/search/?api=1&query=Ahalia%20School%20of%20Engineering%20%26%20Technology%2C%20Kozhippara%20PO%2C%20Pudussery%2C%20Palakkad,,1061,False,Unaided,APJ Abdul Kalam Technological University
"Aryanet Institute of Technology (AIT), Velikkad PO, Mundur, Palakkad 678592","Aryanet Institute of Technology (AIT), Palakkad",Engineering/Technical College,Palakkad,https://www.google.com/maps/search/?api=1&query=Aryanet%20Institute%20of%20Technology%20%28AIT%29%2C%20Velikkad%20PO%2C%20Mundur%2C%20Palakkad%20678592,,1062,False,Unaided,Calicut University
"Carmel College of Engineering and Technology, Punnapra PO, Alappuzha 688004","Carmel College of Engineering and Technology, Punnapra",Engineering/Technical College,Alappuzha,https://www.google.com/maps/search/?api=1&query=Carmel%20College%20of%20Engineering%20and%20Technology%2C%20Punnapra%20PO%2C%20Alappuzha%20688004,,1063,True,Unaided,APJ Abdul Kalam Technological University
"Cochin College of Engineering and Technology, Edayur PO, Valanchery, Malappuram 676552","Cochin College of Engineering and Technology, Valanchery",Engineering/Technical College,Malappuram,https://www.google.com/maps/search/?api=1&query=Cochin%20College%20of%20Engineering%20and%20Technology%2C%20Edayur%20PO%2C%20Valanchery%2C%20Malappuram%20676552,,1064,False,Unaided,APJ Abdul Kalam Technological University
"Cochin Institute of Science and Technology, Ettapily, Mannathur P.O., Pampakkuda (Via), Muvatupuzha, Ernakulam 686667","Cochin Institute of Science and Technology, Muvatupuzha",Engineering/Technical College,Ernakulam,https://maps.app.goo.gl/UfPssJdGGiNnHb3LA,,1065,False,Unaided,APJ Abdul Kalam Technological University
"College of Engineering and Technology, Near Thrikkuttery Temple, Kaithapram, Mathamangalam PO, Payyanur, Kannur 670306","College of Engineering and Technology, Payyanur",Engineering/Technical College,Kannur,https://www.google.com/maps/search/?api=1&query=College%20of%20Engineering%20and%20Technology%2C%20Near%20Thrikkuttery%20Temple%2C%20Kaithapram%2C%20Mathamangalam%20PO%2C%20Payyanur%2C%20Kannur%20670306,,1066,False,Unaided,APJ Abdul Kalam Technological University
"Focus Institute of Science and Technology, Poomala, Thrissur 680581","Focus Institute of Science and Technology, Poomala",Engineering/Technical College,Thrissur,https://www.google.com/maps/search/?api=1&query=Focus%20Institute%20of%20Science%20and%20Technology%2C%20Poomala%2C%20Thrissur%20680581,,1067,False,Unaided,Calicut University
"Holy Grace Academy of Engineering, Kuruvilassery PO, Mala, Thrissur 680735","Holy Grace Academy of Engineering, Mala",Engineering/Technical College,Thrissur,https://www.google.com/maps/search/?api=1&query=Holy%20Grace%20Academy%20of%20Engineering%2C%20Kuruvilassery%20PO%2C%20Mala%2C%20Thrissur%20680735,,1068,False,Unaided,APJ Abdul Kalam Technological University
"ILAHIA School of Science and Technology (ISSAT), Pezhakappily PO, Muvattupuzha, Ernakulam 686674","ILAHIA School of Science and Technology (ISSAT), Muvattupuzha",Engineering/Technical College,Ernakulam,https://maps.app.goo.gl/3ndvzDp9JyYwJuwk8,,1069,False,Unaided,Mahatma Gandhi University
"ILM College of Engineering & Technology, Techno Village, Methala, Keezhillam PO, Perumbavoor, Ernakulam 683541","ILM College of Engineering & Technology, Perumbavoor",Engineering/Technical College,Ernakulam,https://www.google.com/maps/search/?api=1&query=ILM%20College%20of%20Engineering%20%26%20Technology%2C%20Techno%20Village%2C%20Methala%2C%20Keezhillam%20PO%2C%20Perumbavoor%2C%20Ernakulam%20683541,,1070,False,Unaided,APJ Abdul Kalam Technological University
"KMP College of Engineering, Asamannoor PO, Poomala, Odakkali, Ernakulam 683549","KMP College of Engineering, Odakkali",Engineering/Technical College,Ernakulam,https://www.google.com/maps/search/?api=1&query=KMP%20College%20of%20Engineering%2C%20Asamannoor%20PO%2C%20Poomala%2C%20Odakkali%2C%20Ernakulam%20683549,,1071,False,Unaided,Mahatma Gandhi University
"Kottayam Institute of Technology & Science (KITS), Pallickathodu, Chengalam PO, Kottayam 686585","Kottayam Institute of Technology & Science (KITS), Pallickathodu",Engineering/Technical College,Kottayam,https://www.google.com/maps/search/?api=1&query=Kottayam%20Institute%20of%20Technology%20%26%20Science%20%28KITS%29%2C%20Pallickathodu%2C%20Chengalam%20PO%2C%20Kottayam%20686585,,1072,False,Unaided,APJ Abdul Kalam Technological University
"M Dasan Institute of Technology (M-DIT), Ulliyeri PO, Kozhikode 673620","M Dasan Institute of Technology (M-DIT), Ulliyeri",Engineering/Technical College,Kozhikode,https://www.google.com/maps/search/?api=1&query=M%20Dasan%20Institute%20of%20Technology%20%28M-DIT%29%2C%20Ulliyeri%20PO%2C%20Kozhikode%20673620,,1073,True,Unaided,APJ Abdul Kalam Technological University
"MES College of Engineering and Technology, Kunnukara PO, Ernakulam 683578","MES College of Engineering and Technology, Kunnukara",Engineering/Technical College,Ernakulam,https://www.google.com/maps/search/?api=1&query=MES%20College%20of%20Engineering%20and%20Technology%2C%20Kunnukara%20PO%2C%20Ernakulam%20683578,,1074,False,Unaided,APJ Abdul Kalam Technological University
"Musaliar College of Engineering, Kadakom PO, Chirayinkeezhu, Thiruvananthapuram 695304","Musaliar College of Engineering, Chirayinkeezhu",Engineering/Technical College,Thiruvananthapuram,https://www.google.com/maps/search/?api=1&query=Musaliar%20College%20of%20Engineering%2C%20Kadakom%20PO%2C%20Chirayinkeezhu%2C%20Thiruvananthapuram%20695304,,1075,False,Unaided,APJ Abdul Kalam Technological University
"Muthoot Institute of Technology & Science (MITS), Varikoli PO, Puthencruz, Ernakulam 682308","Muthoot Institute of Technology & Science (MITS), Puthencruz",Engineering/Technical College,Ernakulam,https://www.google.com/maps/search/?api=1&query=Muthoot%20Institute%20of%20Technology%20%26%20Science%20%28MITS%29%2C%20Varikoli%20PO%2C%20Puthencruz%2C%20Ernakulam%20682308,,1076,True,Unaided,APJ Abdul Kalam Technological University
"Nirmala College of Engineering, Nutmeg Gardens, Meloor, Kunnappilly PO, Chalakkudy, Thrissur 680311","Nirmala College of Engineering, Chalakkudy",Engineering/Technical College,Thrissur,https://www.google.com/maps/search/?api=1&query=Nirmala%20College%20of%20Engineering%2C%20Nutmeg%20Gardens%2C%20Meloor%2C%20Kunnappilly%20PO%2C%20Chalakkudy%2C%20Thrissur%20680311,,1077,False,Unaided,APJ Abdul Kalam Technological University
"North Malabar Institute of Technology, Near Kottappara, Parakkalayi P.O, Kanhangad, Kasaragod 671315","North Malabar Institute of Technology, Kanhangad",Engineering/Technical College,Kasaragod,https://maps.app.goo.gl/66JGwEoCG3GEDfEb9,,1078,False,Unaided,APJ Abdul Kalam Technological University
"Pinnacle School of Engineering and Technology, Areeplachy PO, Ayanicode, Karavaloor, Anchal, Kollam 691333","Pinnacle School of Engineering and Technology, Anchal",Engineering/Technical College,Kollam,https://www.google.com/maps/search/?api=1&query=Pinnacle%20School%20of%20Engineering%20and%20Technology%2C%20Areeplachy%20PO%2C%20Ayanicode%2C%20Karavaloor%2C%20Anchal%2C%20Kollam%20691333,,1079,False,Unaided,Kerala University
"PRS College of Engineering and Technology, Paliyode, Dalumugham PO, Neyyattinkara, Thiruvananthapuram 695125","PRS College of Engineering and Technology, Neyyattinkara",Engineering/Technical College,Thiruvananthapuram,https://www.google.com/maps/search/?api=1&query=PRS%20College%20of%20Engineering%20and%20Technology%2C%20Paliyode%2C%20Dalumugham%20PO%2C%20Neyyattinkara%2C%20Thiruvananthapuram%20695125,,1080,False,Unaided,APJ Abdul Kalam Technological University
"Royal College of Engineering & Technology, Chiramanangad PO, Akkikavu, Thrissur 680604","Royal College of Engineering & Technology, Akkikavu",Engineering/Technical College,Thrissur,https://www.google.com/maps/search/?api=1&query=Royal%20College%20of%20Engineering%20%26%20Technology%2C%20Chiramanangad%20PO%2C%20Akkikavu%2C%20Thrissur%20680604,,1081,False,Unaided,APJ Abdul Kalam Technological University
"Sree Ernakulathappan College of Engineering and Management (SETCEM), Injakundu PO, Muppliyam Village, Thrissur 680312","Sree Ernakulathappan College of Engineering and Management (SETCEM), Muppliyam",Engineering/Technical College,Thrissur,https://maps.app.goo.gl/ugzJEADT5BVyVCnN9,,1082,False,Unaided,APJ Abdul Kalam Technological University
"St. Thomas College of Engineering & Technology, Sivapuram PO, Mattannur (via), Kannur 670702","St. Thomas College of Engineering & Technology, Mattannur",Engineering/Technical College,Kannur,https://www.google.com/maps/search/?api=1&query=St.%20Thomas%20College%20of%20Engineering%20%26%20Technology%2C%20Sivapuram%20PO%2C%20Mattannur%20%28via%29%2C%20Kannur%20670702,,1083,False,Unaided,APJ Abdul Kalam Technological University
"Toms College of Engineering for Startups, Mattakara PO, Kottayam 686564","Toms College of Engineering for Startups, Mattakara",Engineering/Technical College,Kottayam,https://www.google.com/maps/search/?api=1&query=Toms%20College%20of%20Engineering%20for%20Startups%2C%20Mattakara%20PO%2C%20Kottayam%20686564,,1084,False,Unaided,APJ Abdul Kalam Technological University
"Trinity College of Engineering, Trinity Hills, Naruvamoodu PO, Near Pravachambalam, Thiruvananthapuram 695528","Trinity College of Engineering, Naruvamoodu",Engineering/Technical College,Thiruvananthapuram,https://www.google.com/maps/search/?api=1&query=Trinity%20College%20of%20Engineering%2C%20Trinity%20Hills%2C%20Naruvamoodu%20PO%2C%20Near%20Pravachambalam%2C%20Thiruvananthapuram%20695528,,1085,False,Unaided,APJ Abdul Kalam Technological University
"Universal Engineering College, Vallivattom PO, Konathakunnu via, Mathilakam, Thrissur 680123","Universal Engineering College, Vallivattom",Engineering/Technical College,Thrissur,https://www.google.com/maps/search/?api=1&query=Universal%20Engineering%20College%2C%20Vallivattom%20PO%2C%20Konathakunnu%20via%2C%20Mathilakam%2C%20Thrissur%20680123,,1086,False,Unaided,APJ Abdul Kalam Technological University
"Vidya Academy of Science and Technology (VAST) - Technical Campus, Malakkal PO, Kilimanoor, Thiruvananthapuram 695602","Vidya Academy of Science and Technology (VAST) - Technical Campus, Kilimanoor",Engineering/Technical College,Thiruvananthapuram,https://www.google.com/maps/search/?api=1&query=Vidya%20Academy%20of%20Science%20and%20Technology%20%28VAST%29%20-%20Technical%20Campus%2C%20Malakkal%20PO%2C%20Kilimanoor%2C%20Thiruvananthapuram%20695602,,1087,False,Unaided,APJ Abdul Kalam Technological University
